epoch,accuracy,loss,val_accuracy,val_loss
0,0.10921628028154373,2.338930130004883,0.06824429333209991,2.218179225921631
1,0.10902207344770432,2.33227276802063,0.06967850029468536,2.216235876083374
2,0.10952785611152649,2.3262295722961426,0.07051511853933334,2.2144665718078613
3,0.10988211631774902,2.319546937942505,0.07278594374656677,2.212877035140991
4,0.10918853431940079,2.3130109310150146,0.07732759416103363,2.2114341259002686
5,0.1099013164639473,2.3075950145721436,0.08641090244054794,2.210142135620117
6,0.1101275309920311,2.3027567863464355,0.10039440542459488,2.208998441696167
7,0.11058209091424942,2.296572208404541,0.10792398452758789,2.2079579830169678
8,0.11018728464841843,2.2918789386749268,0.11079239845275879,2.207047939300537
9,0.11033026874065399,2.287766218185425,0.1125851571559906,2.2062368392944336
10,0.11053087562322617,2.2848587036132812,0.11640970408916473,2.2055275440216064
11,0.11093848943710327,2.2805628776550293,0.11903908103704453,2.2048959732055664
12,0.11122231930494308,2.2763073444366455,0.12095135450363159,2.204334259033203
13,0.1109192818403244,2.2726800441741943,0.1211903914809227,2.2038373947143555
14,0.11090647429227829,2.269212484359741,0.12059280276298523,2.2034268379211426
15,0.11138664931058884,2.266984224319458,0.12286362797021866,2.203068971633911
16,0.11250277608633041,2.263437509536743,0.12298315018415451,2.202759027481079
17,0.11149974912405014,2.2610104084014893,0.12262459844350815,2.202493190765381
18,0.11169181764125824,2.2588307857513428,0.12358073145151138,2.2022714614868164
19,0.11302989721298218,2.2557387351989746,0.12310266494750977,2.2021028995513916
20,0.1127951443195343,2.25362491607666,0.12453687191009521,2.2019710540771484
21,0.11248569935560226,2.2513606548309326,0.12632963061332703,2.2018473148345947
22,0.11334574222564697,2.248474359512329,0.12907852232456207,2.2017593383789062
23,0.11428473889827728,2.245635747909546,0.13170790672302246,2.2016701698303223
24,0.11418870836496353,2.2436654567718506,0.13338114321231842,2.2015974521636963
25,0.11423352360725403,2.2427825927734375,0.13601051270961761,2.2015137672424316
26,0.11506795138120651,2.2412919998168945,0.13744471967220306,2.201432228088379
27,0.11616487056016922,2.239407539367676,0.13804231584072113,2.2013769149780273
28,0.11602188646793365,2.237170934677124,0.14007410407066345,2.2012977600097656
29,0.11671546846628189,2.2356972694396973,0.14210589230060577,2.2012343406677246
30,0.11716575920581818,2.234288215637207,0.14318154752254486,2.2011451721191406
31,0.1166258379817009,2.2330126762390137,0.14449623227119446,2.2010481357574463
