Timestamp,a_x,a_y,a_z,g_x,g_y,g_z,w_x,w_y,w_z,r_x,r_y,r_z,q_w,q_x,q_y,q_z
24.579999923706055,-0.004402719438076019,0.006743023172020912,-0.9967441558837891,-0.025205101817846298,0.025859974324703217,0.014421417377889156,0.0,0.0,0.0,-2.795081377029419,-0.5369675755500793,-16.99104881286621,0.9887055158615112,0.024813447147607803,0.0010300743160769343,0.14779962599277496
24.600000381469727,-0.0036176263820379972,0.006116850301623344,-0.9976251721382141,0.04558325558900833,-0.013324937783181667,-0.006145506165921688,0.0,0.0,0.0,-2.795210838317871,-0.537825882434845,-16.990896224975586,0.9887056350708008,0.024815667420625687,0.0010373452678322792,0.14779850840568542
24.619998931884766,-0.0036691424902528524,0.005433162674307823,-0.9973613023757935,0.004892388824373484,0.006866042967885733,-0.025829901918768883,0.0,0.0,0.0,-2.7923941612243652,-0.5363034605979919,-16.991695404052734,0.9887053370475769,0.024789411574602127,0.001027669757604599,0.14780506491661072
24.639999389648438,-0.005450480617582798,0.004819417372345924,-0.9971988797187805,0.035189904272556305,-0.002808233490213752,-0.015558969229459763,0.0,0.0,0.0,-2.791004180908203,-0.53866046667099,-16.99159812927246,0.988705575466156,0.024780452251434326,0.0010498212650418282,0.14780467748641968
24.65999984741211,-0.005034293048083782,0.006599076092243195,-0.9983435869216919,0.014169584028422832,-0.029526367783546448,-0.013829011470079422,0.0,0.0,0.0,-2.7922656536102295,-0.5410866737365723,-16.99142074584961,0.9887053966522217,0.024794461205601692,0.0010691666975617409,0.1478036642074585
24.68000030517578,-0.0035640436690300703,0.007088344544172287,-0.9965641498565674,-0.01618250459432602,0.009527415968477726,0.006856787018477917,0.0,0.0,0.0,-2.792738437652588,-0.5397831797599792,-16.991384506225586,0.9887053966522217,0.0247968602925539,0.0010573174804449081,0.14780306816101074
24.69999885559082,-0.004123956896364689,0.00645824521780014,-0.9973055720329285,-0.03672352433204651,0.010369161143898964,-0.03313997760415077,0.0,0.0,0.0,-2.79549503326416,-0.5409895181655884,-16.991239547729492,0.9887049198150635,0.02482219785451889,0.0010642018169164658,0.14780211448669434
24.719999313354492,-0.0038434432353824377,0.0058257244527339935,-0.9969713687896729,0.02434692159295082,-0.010275471955537796,0.006572546437382698,0.0,0.0,0.0,-2.7938649654388428,-0.5406962633132935,-16.99117660522461,0.9887052774429321,0.024807751178741455,0.0010637873783707619,0.1478014886379242
24.739999771118164,-0.003755682846531272,0.004214927554130554,-0.9973511695861816,0.003691042074933648,-0.01888151280581951,-0.05359452962875366,0.0,0.0,0.0,-2.789355754852295,-0.5391967296600342,-16.992698669433594,0.9887044429779053,0.024766933172941208,0.0010563358664512634,0.14781427383422852
24.760000228881836,-0.0038964778650552034,0.005400827154517174,-0.9975006580352783,-0.042673368006944656,0.011820890009403229,0.003936901688575745,0.0,0.0,0.0,-2.7891664505004883,-0.5387893319129944,-16.992769241333008,0.9887043833732605,0.0247647725045681,0.00105305016040802,0.1478147804737091
