Timestamp,a_x,a_y,a_z,g_x,g_y,g_z,w_x,w_y,w_z,r_x,r_y,r_z,q_w,q_x,q_y,q_z
128.67999267578125,0.0020079282112419605,0.0035258904099464417,-0.9994068145751953,-0.03873861953616142,-0.16063758730888367,-0.03071204014122486,0.0,0.0,0.0,0.2909793257713318,-0.4361107349395752,-163.03085327148438,-0.14755108952522278,-0.003389462362974882,-0.0030729761347174644,-0.9890438914299011
128.69000244140625,0.0012488276697695255,0.0038778288289904594,-0.9961802959442139,0.04429427161812782,0.07667739689350128,-0.0019769687205553055,0.0,0.0,0.0,0.2914222478866577,-0.43534359335899353,-163.03086853027344,-0.14755094051361084,-0.003382270922884345,-0.0030758108478039503,-0.9890438914299011
128.6999969482422,0.003727229777723551,0.004476932808756828,-0.9973549842834473,-0.008763550780713558,0.04126964136958122,0.015355590730905533,0.0,0.0,0.0,0.23291508853435516,-0.37442082166671753,-163.02963256835938,-0.14755897223949432,-0.0029317501466721296,-0.0024924275930970907,-0.9890458583831787
128.70999145507812,0.0029791640117764473,0.00309611763805151,-0.9956753253936768,0.009558775462210178,-0.010836901143193245,-0.003674440085887909,0.0,0.0,0.0,0.23301087319850922,-0.374528706073761,-163.02967834472656,-0.14755864441394806,-0.002932559000328183,-0.002493391977623105,-0.9890458583831787
128.72000122070312,0.0031500342302024364,0.00394983496516943,-0.997150182723999,-0.03433622047305107,0.047478172928094864,-0.006024236790835857,0.0,0.0,0.0,0.23266781866550446,-0.3740534484386444,-163.0297393798828,-0.14755812287330627,-0.0029288996011018753,-0.0024898177944123745,-0.9890459179878235
128.72999572753906,0.002310032956302166,0.0023440010845661163,-0.9963539838790894,-0.034286998212337494,0.029271960258483887,0.046023402363061905,0.0,0.0,0.0,0.23232188820838928,-0.373762309551239,-163.02926635742188,-0.14756210148334503,-0.002926822518929839,-0.002486468991264701,-0.9890454411506653
128.739990234375,0.0020201154984533787,0.0036658616736531258,-0.9958190321922302,0.019309254363179207,0.01250134315341711,0.00989613402634859,0.0,0.0,0.0,0.23251424729824066,-0.37363743782043457,-163.0291748046875,-0.14756296575069427,-0.002925494685769081,-0.002487970981746912,-0.989045262336731
128.75,0.0016738283447921276,0.004365070722997189,-0.9960214495658875,-0.05199273303151131,0.029688190668821335,0.011271241120994091,0.0,0.0,0.0,0.1147075667977333,-0.2799190878868103,-163.03045654296875,-0.1475483775138855,-0.0022683204151690006,-0.0013504726812243462,-0.9890514016151428
128.75999450683594,0.0027110986411571503,0.005096712149679661,-0.9956161975860596,-0.08718851953744888,-0.005159687716513872,-0.006619034800678492,0.0,0.0,0.0,0.11383591592311859,-0.2799702286720276,-163.03053283691406,-0.14754778146743774,-0.0022698850370943546,-0.0013430138351395726,-0.9890514016151428
128.77000427246094,0.003238313365727663,0.004869685508310795,-0.9946784973144531,-0.01617019809782505,-0.005604477133601904,0.04492076113820076,0.0,0.0,0.0,0.1136719137430191,-0.2800268232822418,-163.0300750732422,-0.14755167067050934,-0.0022705798037350178,-0.001341680297628045,-0.9890509247779846
128.77999877929688,0.0034078690223395824,0.003472079522907734,-0.994577169418335,0.019054502248764038,0.047937650233507156,-0.024224085733294487,0.0,0.0,0.0,0.11386354267597198,-0.2795467674732208,-163.03030395507812,-0.1475495994091034,-0.002266191877424717,-0.0013427112717181444,-0.9890512228012085
128.7899932861328,0.002656834200024605,0.003818708471953869,-0.9983661770820618,-0.08764879405498505,0.04750671610236168,-0.022811884060502052,0.0,0.0,0.0,0.11298806220293045,-0.2790709137916565,-163.03054809570312,-0.1475476324558258,-0.0022632149048149586,-0.0013345378683879972,-0.9890515208244324
128.8000030517578,0.0016660806722939014,0.0024124104529619217,-0.9956246614456177,0.019847704097628593,-0.03967702016234398,-0.00889852736145258,0.0,0.0,0.0,0.08849035948514938,-0.2465512454509735,-163.0292510986328,-0.14755818247795105,-0.0020140644628554583,-0.001081247115507722,-0.9890507459640503
