2,0.19999998807907104,-0.05310807377099991,0.07623095065355301,0.0,-0.03379232808947563,0.0009221285581588745,-0.032069623470306396,0.0,-3.0438554286956787,-1.0039887428283691,-0.027293695136904716,0.0,98.96440887451172,0.6494609117507935,-0.019999144598841667,0.01747940294444561,-0.7599309682846069
1,0.19999998807907104,-0.01689617522060871,0.0485348179936409,0.0,0.1861613541841507,-0.0038962960243225098,-0.040781937539577484,0.0,-1.0187917947769165,-1.0029096603393555,0.03677389770746231,0.0,91.49337005615234,0.6977930665016174,-0.007501557469367981,0.005040513351559639,-0.7162424921989441
3,0.19999998807907104,0.022901184856891632,-0.20696921646595,0.0,-0.8257585167884827,0.015561643056571484,-0.30463817715644836,0.0,1.1873338222503662,-1.0098212957382202,0.13357560336589813,0.0,137.487548828125,0.362440824508667,0.012268448248505592,0.0029591775964945555,-0.9319214224815369
1,0.29999998211860657,-0.01811063103377819,0.026668814942240715,0.0,0.18757784366607666,-0.0025987550616264343,-0.05421416088938713,0.0,-1.0193051099777222,-1.0022156238555908,0.005424934439361095,0.0,91.49385833740234,0.6977899074554443,-0.007513411808758974,0.005034753121435642,-0.7162454724311829
2,0.29999998211860657,-0.053979240357875824,0.1897246390581131,0.0,-0.036380887031555176,0.0006660670042037964,-0.06215355917811394,0.0,-3.0469324588775635,-1.0039995908737183,-0.01273840107023716,0.0,98.96417999267578,0.6494623422622681,-0.020004844292998314,0.017514048144221306,-0.7599287033081055
3,0.29999998211860657,0.02274780347943306,0.005265948362648487,0.0,-0.856251060962677,0.015687551349401474,0.036657560616731644,0.0,1.1955631971359253,-1.0026001930236816,-0.011878074146807194,0.0,137.48477172851562,0.36245936155319214,0.012431889772415161,0.0031808188650757074,-0.9319112300872803
1,0.3999999761581421,-0.017723998054862022,0.07316683977842331,0.0,0.19133231043815613,-0.0002897605299949646,-0.053853005170822144,0.0,-1.014694333076477,-1.0043729543685913,0.02935001067817211,0.0,91.49491882324219,0.6977832913398743,-0.007507502567023039,0.004983139224350452,-0.716252326965332
2,0.3999999761581421,-0.05301789939403534,0.09246271103620529,0.0,-0.045967377722263336,0.0005578752607107162,-0.030393755063414574,0.0,-3.0470478534698486,-1.0051120519638062,0.02248147688806057,0.0,98.96522521972656,0.6494571566581726,-0.019951436668634415,0.017578095197677612,-0.7599331736564636
3,0.3999999761581421,0.02104019746184349,-0.017435332760214806,0.0,-0.8186184167861938,0.01638035848736763,0.04486764594912529,0.0,1.2078603506088257,-1.005143404006958,0.001960971625521779,0.0,137.48654174804688,0.36244797706604004,0.012412814423441887,0.002836051397025585,-0.931917130947113
2,0.5,-0.053889378905296326,-0.017024798318743706,0.0,-0.0676930770277977,0.0007612407207489014,0.02799944579601288,0.0,-3.04787015914917,-1.0045356750488281,-0.049419526010751724,0.0,98.96591186523438,0.649456262588501,-0.019833866506814957,0.01772671565413475,-0.759933590888977
1,0.5,-0.01765321008861065,0.03593408316373825,0.0,0.18013858795166016,-0.002514554187655449,0.010660216212272644,0.0,-1.0169352293014526,-1.0032548904418945,0.02222740277647972,0.0,91.49536895751953,0.6977810263633728,-0.00745336664840579,0.005066721700131893,-0.716254472732544
3,0.5,0.021063480526208878,-0.02916870266199112,0.0,-0.8465166687965393,0.014667291194200516,0.022163335233926773,0.0,1.2144098281860352,-1.0044976472854614,0.014209084212779999,0.0,137.484375,0.36246180534362793,0.012554370798170567,0.0030419754330068827,-0.9319091439247131
1,0.5999999642372131,-0.01837179623544216,0.06847451627254486,0.0,0.18502439558506012,-0.00043762847781181335,0.027992967516183853,0.0,-1.0109496116638184,-1.003631830215454,0.03317337855696678,0.0,91.49562072753906,0.6977795958518982,-0.007445715367794037,0.004999716766178608,-0.7162564396858215
2,0.5999999642372131,-0.053768232464790344,-0.06449217349290848,0.0,-0.06612955778837204,0.0005195382982492447,-0.009311174042522907,0.0,-3.0448555946350098,-1.0046639442443848,0.015080804005265236,0.0,98.96649932861328,0.6494525074958801,-0.019822822883725166,0.01769915781915188,-0.7599376440048218
3,0.5999999642372131,0.023069927468895912,-0.03316376358270645,0.0,-0.7862866520881653,0.017116807401180267,0.0314481183886528,0.0,1.1829555034637451,-1.0029921531677246,0.0067771729081869125,0.0,137.4861602783203,0.36245670914649963,0.01210802886635065,0.002651876537129283,-0.931918203830719
1,0.699999988079071,-0.017024235799908638,0.023552777245640755,0.0,0.192193403840065,0.0007610321044921875,-0.023574307560920715,0.0,-1.0245999097824097,-1.0040438175201416,-0.02341606095433235,0.0,91.49365234375,0.6977905035018921,-0.007574602495878935,0.005038160365074873,-0.7162441611289978
