2021-04-12 10:17:16,0
2021-04-12 10:17:21,0
2021-04-12 10:17:26,0
2021-04-12 10:17:33,0
2021-04-12 10:21:08,0
2021-04-12 10:21:14,0
2021-04-12 10:21:21,0
2021-04-12 10:21:29,0
2021-04-12 10:21:40,0
2021-04-12 10:22:00,0
2021-04-12 10:22:20,0
2021-04-12 10:22:40,0
2021-04-12 10:22:59,0
2021-04-12 10:23:20,1
2021-04-12 10:23:41,7
2021-04-12 10:24:00,4
2021-04-12 10:24:20,2
2021-04-12 10:24:41,1
2021-04-12 10:25:00,7
2021-04-12 10:25:20,7
2021-04-12 10:25:40,2
2021-04-12 10:26:01,7
2021-04-12 10:26:20,7
2021-04-12 10:41:19,1
2021-04-12 10:42:10,1
2021-04-12 10:43:10,1
2021-04-12 10:44:54,1
2021-04-12 10:45:00,1
2021-04-12 10:45:08,1
2021-04-12 10:45:13,1
2021-04-12 10:45:18,1
2021-04-12 10:45:23,1
2021-04-12 10:45:30,1
2021-04-12 10:45:35,1
2021-04-12 10:45:40,1
2021-04-12 10:45:46,7
2021-04-12 10:45:51,6
2021-04-12 10:45:59,5
2021-04-12 10:46:09,5
2021-04-12 10:46:21,6
2021-04-12 10:46:29,5
2021-04-12 10:46:39,1
2021-04-12 10:46:51,0
2021-04-12 10:47:00,0
2021-04-12 10:47:09,3
2021-04-12 10:47:19,0
2021-04-12 10:47:32,0
2021-04-12 10:47:43,0
2021-04-12 10:47:50,0
2021-04-12 10:48:02,0
2021-04-12 10:48:11,0
2021-04-12 10:48:19,1
2021-04-12 10:48:29,0
2021-04-12 10:48:40,0
2021-04-12 10:48:46,0
2021-04-12 10:48:58,0
2021-04-12 10:49:05,0
2021-04-12 10:49:15,7
2021-04-12 10:49:26,7
2021-04-12 10:49:37,7
2021-04-12 10:49:46,7
2021-04-12 10:49:56,7
2021-04-12 10:50:06,7
2021-04-12 10:50:17,7
2021-04-12 10:50:26,7
2021-04-12 10:50:36,7
2021-04-12 10:56:35,5
2021-04-12 10:56:36,5
2021-04-12 10:56:37,5
2021-04-12 10:56:38,5
2021-04-12 10:56:39,5
2021-04-12 10:56:40,5
2021-04-12 10:56:41,5
2021-04-12 10:56:43,5
2021-04-12 10:56:44,5
2021-04-12 10:56:45,5
2021-04-12 10:56:46,5
2021-04-12 10:56:47,5
2021-04-12 10:56:48,5
2021-04-12 10:56:49,5
2021-04-12 10:56:51,5
2021-04-12 10:56:52,5
2021-04-12 10:56:53,5
2021-04-12 10:56:54,5
2021-04-12 10:56:55,5
2021-04-12 10:56:56,5
2021-04-12 10:56:57,5
2021-04-12 10:56:58,5
2021-04-12 10:56:59,5
2021-04-12 10:57:01,5
2021-04-12 10:57:02,5
2021-04-12 10:57:03,5
2021-04-12 10:57:04,5
2021-04-12 10:57:05,5
2021-04-12 10:57:07,5
2021-04-12 10:57:08,5
2021-04-12 10:57:09,3
2021-04-12 10:57:10,5
2021-04-12 10:57:11,2
2021-04-12 10:57:13,5
2021-04-12 10:57:14,2
2021-04-12 10:57:15,2
2021-04-12 10:57:16,2
2021-04-12 10:57:17,2
2021-04-12 10:57:18,2
2021-04-12 10:57:19,2
2021-04-12 10:57:21,2
